0	29142795
0	34742165
0	6128303
0	6544388
0	34255088
0	11784565
0	10457399
0	14525548
0	5417151
0	5994549
0	35124818
0	34337157
0	37703977
0	4885534
0	10565071
0	34247691
0	36300653
0	32827
0	4890125
0	2046572
0	34806531
0	38663814
0	1995560
0	14529073
0	13207405
0	6703296
0	15167366
0	37054703
0	2784265
0	35347623
0	14530744
0	5112877
0	14528430
0	5851241
0	29142795
0	35539363
0	14529405
1	31563708
1	35850852
1	30964277
1	34246357
1	34770428
1	34254291
1	1513067
1	35485591
1	2363144
1	28756833
1	5880383
1	35348816
1	2015954
1	13663033
1	2784842
1	8541
1	34770877
1	11373756
1	5624618
1	6233165
1	14530708
1	34246700
1	14528818
1	6649793
1	14530293
1	34772672
1	6901125
1	14530340
1	6551390
1	14529783
1	14529830
1	3617984
1	31563708
1	6698569
1	33971825
1	37636771
1	11966313
1	28766932
1	34244541
1	34248121
1	37636965
1	14531355
1	11657865
1	2539904
1	6741170
1	38316591
1	12216898
1	3874928
1	37633405
1	3375373
1	1428901
1	14529259
1	29056477
1	38328559
1	7032450
1	6723741
1	35707025
1	2051791
1	5583742
1	30971028
1	6983657
1	33837651
1	14529076
1	35079364
1	29977683
1	43490092
1	30941005
1	14529286
1	14534166
1	14531045
1	6770543
1	12317141
1	6141487
1	6323713
1	36456324
2	2044995
2	6562727
2	2059247
2	14528214
2	2033132
2	2044995
2	4200787
2	14524801
2	4939448
2	14528381
2	5440204
2	3575607
2	3016830
2	5163684
2	2294954
2	6516513
2	10301765
2	2088835
2	5674402
2	34254448
2	4869633
2	4587304
2	232255
2	5752853
2	1428976
2	4200660
2	13657461
2	4525280
2	6583330
2	30484674
2	11132175
2	4200743
2	1796751
2	4181507
2	3800000
2	5054600
2	2086236
2	2034876
2	1854182
2	4059767
2	36410933
2	2026285
3	2962361
3	14531333
3	6562123
3	2449913
3	14531330
3	2038107
3	38329476
3	2702308
3	49602
3	6723853
3	14525531
3	2392110
3	32109563
3	5571911
3	12493842
3	31732257
3	41388134
3	29479117
3	31720793
3	14530391
3	29708164
3	12782791
3	2841360
3	5390064
3	2827147
3	2839781
3	2055667
3	29467863
3	29662656
3	6733997
3	10729490
3	2698721
3	14529203
3	35973364
3	30166174
3	35105890
3	10528222
3	29471309
3	5899993
3	5291538
3	2036072
3	10288700
3	32109651
3	29680057
3	29448313
3	2393540
3	6944629
3	29682200
3	30886439
3	35204812
3	2049425
3	6946385
3	14529046
3	14529519
3	34015173
3	32469635
3	29753191
3	10975559
3	5847714
3	3145298
3	4827323
3	35958061
3	6538294
3	2962359
3	35973128
3	14530079
3	35540688
3	2003066
3	38329717
3	30209752
3	10994092
3	35539675
3	4570031
3	14528754
3	2962361
3	31185262
3	29683724
3	37990742
3	14529450
3	6556814
3	31195545
3	33415327
3	1513240
3	1277530
3	2612143
3	2612144
3	29681799
3	6858451
3	37075621
3	35345621
3	30674750
3	4073619
3	29462871
3	10039013
3	6709017
3	14529458
4	37625792
4	11910
4	38966385
4	6638277
4	35541987
4	5807319
4	5766145
4	10013308
4	35808726
4	14524799
4	2046574
4	14534700
4	33787426
4	4847355
4	11889622
4	5759313
4	2112796
4	3509393
4	14534414
4	5431710
4	14525610
4	36126602
4	12985263
4	11280462
4	2407729
4	35957587
4	15139817
4	1951977
4	13559082
4	36805176
4	14870844
4	14528702
4	37996485
4	14528312
4	32045362
4	3664703
4	12895930
4	5909656
4	33593648
4	35518544
4	2759464
4	14528778
4	5276388
4	2026276
4	35970517
4	10853734
4	37625729
4	712439
4	32037753
4	2991672
4	5758154
4	6982167
4	2067574
4	6795026
4	14528182
4	37446875
4	5169121
4	37625792
4	35973292
4	2059657
4	4836650
4	6535485
4	1976459
4	14530023
4	3982671
4	6795378
4	34254706
4	2747210
4	14530133
4	30954673
4	38125118
4	12949301
4	37626677
4	34245456
4	3144533
4	14529300
4	13683952
4	38687664
4	31933480
4	36877759
4	2088175
4	14531409
4	14528180
4	4964311
4	38451475
4	14529437
4	4544517
4	2559966
4	4181106
4	34254655
4	35972997
4	6811162
4	2095564
4	1979183
4	35120499
4	1392553
4	14998938
4	1328378
4	10796303
4	34247670
4	49999171
4	2075275
4	2111333
4	6396635
4	35414030
4	5350277
4	14526575
4	35828683
4	35973394
4	3735605
4	12070773
4	34247621
4	10170670
4	10830319
4	14530089
4	343899
4	4556529
4	11902612
4	13022341
4	6391665
4	3634122
4	15044778
4	15005909
4	33835522
4	38809079
4	3357364
4	36410879
4	3464746
4	37626080
4	1348298
4	35521829
4	14531568
4	6501929
4	14530213
4	14531319
4	37647161
4	3357361
4	14301355
4	2135613
4	37706491
4	37625718
4	3508851
4	5228094
4	6909572
4	11450690
4	36409772
4	3735689
4	6181240
4	35541196
4	6880648
4	5076239
4	2642474
4	35957300
4	4908363
4	2391266
4	2072800
4	5210586
4	14529957
4	5036161
4	48521373
4	3634652
4	2079972
4	14528853
4	14529350
4	36409980
4	36878942
4	6973980
4	37625981
4	15010912
4	35541225
4	1954792
4	37720887
4	6682367
4	35540072
4	3735611
4	1332628
4	2396999
4	14534374
4	36973891
4	6661278
4	14529507
4	5207220
4	4650327
4	38039701
4	2894459
4	37625857
4	5127233
4	29690706
4	14421498
4	35973180
4	34254979
4	35518551
4	4803415
4	36926654
4	3255678
4	14528920
4	2053453
4	3858363
4	3735717
4	30213185
4	14528860
4	5210910
4	14530368
4	36409794
4	5213921
4	11608020
4	34247192
4	2025928
4	3445142
5	28918975
5	29483071
5	5769810
5	5981462
5	35380406
5	33353174
5	6191919
5	29712309
5	32109632
5	3366298
5	10128147
5	2728549
5	29727364
5	14528707
5	3664707
5	31213229
5	14530301
5	33353266
5	36192637
5	36377016
5	29496325
5	12769932
5	6222024
5	38476206
5	3432582
5	3311228
5	14528714
5	5419804
5	3929958
5	31179024
5	31548715
5	31300303
5	14528298
5	3208857
5	14529864
5	6779842
5	5894714
5	14529990
5	14531030
5	33279131
5	35122542
5	5197638
5	14534037
5	35122992
5	29673177
5	34254673
5	14278309
5	37626029
5	1512727
5	29762489
5	139961
5	24949300
5	37702228
5	37703680
5	38252525
5	38476747
5	38476746
5	37754513
5	3136211
5	29734186
5	31188906
5	30930019
5	3371564
5	2019330
5	14528490
5	30938498
5	14529145
5	37754245
5	6928815
5	28918975
5	38252559
5	38809615
5	31179597
6	38476709
6	35541347
6	35541508
6	35539355
6	38648128
6	35813080
6	33985729
6	38476463
6	6837221
6	14535280
6	34009770
6	35973992
6	1041422
6	13372155
6	35814664
6	37614876
6	38475797
6	3892273
6	2957383
6	37054609
6	28589571
6	39184879
6	38647050
6	12962767
6	548277
6	35540901
6	5220358
6	36825209
6	38474378
6	3350312
6	35811502
6	36796693
6	2086511
6	35815621
6	38648117
6	38648119
6	33985790
6	35812995
6	29153916
6	38638974
6	6972823
6	13747339
6	5115542
6	35851308
6	3819967
6	14528994
6	35814501
6	14529217
6	3883474
6	38648123
6	2388352
6	36646784
6	34989994
6	49381351
6	37067501
6	39028641
6	12085121
6	38476709
6	373976
6	38646179
6	35541060
7	11999299
7	11999299
7	1428708
7	29746804
7	33475089
7	2386313
7	36548915
7	2962375
7	37586015
7	130093
7	38448224
7	2139776
7	31537807
7	29760359
7	29490800
7	2522512
7	37996501
7	37075768
7	6923915
7	5349220
7	32035110
7	4071388
7	2131659
