0	50161439
0	1578445
0	15303927
0	26655237
0	50161439
0	2124772
0	401270
0	15227986
0	3329003
0	1974261
0	1572174
0	1592861
0	2371619
0	3458023
0	1575229
0	394929
0	4769017
0	534794
0	2386456
0	422548
0	1664443
0	2392957
0	2089951
0	2022647
0	27278463
0	422579
0	407247
0	337779
0	537981
0	3842810
1	5344523
1	18282283
1	1970471
1	18568633
1	18281715
1	4436696
1	3891450
1	3828934
1	12960856
1	18281974
1	18568644
1	27026345
1	18376764
1	4781633
1	13325148
1	13333595
1	4107890
1	14376682
1	16197428
1	4781109
1	18281823
1	27098983
1	18279828
1	15246907
1	4432257
1	4417491
1	18281697
1	18565243
1	6427922
1	2511673
1	5344523
1	1433515
1	2297176
1	19456350
1	37772449
1	1582725
1	1677531
1	4197662
1	16256375
1	18633576
1	4723317
1	16256973
1	4556629
1	6090620
1	2059882
1	2102707
1	1433605
1	18746226
1	18280293
1	2030377
1	13532823
1	27026852
1	3138731
1	1686951
1	10727790
1	15293814
1	13999489
1	12518180
1	1680986
1	13999417
1	2088704
1	1319276
1	4541020
1	3695348
1	1950817
1	18279829
1	18282034
1	18282035
1	18339083
1	39343394
1	12808335
1	10466827
1	19100486
1	1715988
1	6076745
1	3828913
1	1993967
1	5415169
1	3788523
1	4192251
1	1575310
1	4772087
1	18282336
1	19229006
1	1433403
1	12610274
1	27162870
1	3272339
1	19110371
1	18633723
1	18281911
1	26787929
1	408121
1	27026683
1	2748493
1	18565994
1	18282626
1	18381775
1	4016343
1	1679145
1	4763660
1	27096739
1	1678368
1	19101119
1	1614015
1	18282068
1	19215798
1	12309819
1	27026472
1	18339191
1	6090589
1	4781278
1	3828920
1	18633554
1	13999438
1	18338593
1	4436984
1	27025922
1	14394949
1	1582568
1	16256777
1	2825840
1	12863482
1	19099799
1	18380542
1	2865986
1	3740486
2	5534148
2	4789323
2	27073052
2	4781108
2	10041831
2	6162319
2	1973953
2	12744123
2	27025535
2	781200
2	10837320
2	6137389
2	5191213
2	12547891
2	2177175
2	11306023
2	4082842
2	2511716
2	14372813
2	3744950
2	26648111
2	4781429
2	3514436
2	2153318
2	2335683
2	27092467
2	50625214
2	5824626
2	4547806
2	5835265
2	16620
2	1582292
2	5534148
2	36490210
2	153567
2	37776448
2	27073132
2	27096927
2	1575574
2	4282117
2	4780850
2	2150143
2	4417464
2	36111880
2	1345314
2	2443350
2	7039653
2	27073048
2	2292093
2	2056841
2	314560
2	1582542
2	12445472
2	1663308
2	2126410
2	3828894
2	2065918
2	26046091
2	4549994
2	4281817
2	64068
2	13334049
2	2043321
2	2088673
2	5815232
2	22124823
2	4434362
2	14775382
2	5007760
2	27073390
2	10195836
2	6390929
2	1995835
2	27073513
2	6204826
2	5482425
2	5374107
2	4504279
2	6185676
2	3525757
2	2490663
2	3034827
2	27073195
2	18758969
2	1394752
2	2005757
2	5460550
2	4311637
2	6058795
2	4367830
2	26647842
2	2398149
2	27072936
2	2632593
2	5164132
2	27045630
2	2726600
2	2443964
2	4995517
2	12421838
2	50624787
2	5876232
2	6120479
2	27073115
2	2443505
2	5035967
2	4436985
2	3537703
2	4164583
2	4781495
2	2682958
2	1994884
2	5019175
2	254344
2	18464
2	27073385
2	4781242
2	27073335
2	2059010
2	2975674
2	2046862
2	311943
2	536956
2	27091595
2	4281233
2	47017545
2	1677528
2	15237865
2	1971552
2	1971551
2	10852937
2	48327456
2	4434336
2	4781524
2	10695060
2	4767981
2	4164735
2	2781827
2	27073232
2	37776570
2	1573762
2	12937237
3	4780827
3	2517109
3	2899939
3	1572063
3	2122962
3	12776149
3	26045519
3	537934
3	6920147
3	2043354
3	4411562
3	2040037
3	1592862
3	26045521
3	537162
3	11021
3	2351594
3	172888
3	3359261
3	26500716
3	2070690
3	4557390
3	3412141
3	4780827
3	50472477
3	4305699
4	50335690
4	304739
4	157181
4	330637
4	4096593
4	27812611
4	486937
4	198302
4	50335690
4	50250088
4	1572414
4	28047030
4	6095289
4	3586121
4	2069178
4	384790
4	2030378
4	1663679
4	29910887
4	2504775
4	1582538
4	27073142
4	1388051
4	3725234
4	344164
4	27096016
4	10764893
4	381085
4	28036835
4	769818
4	34738
4	1575482
4	3438073
4	2473853
4	2127427
4	15260647
4	18337388
4	12755596
4	23240
4	1886478
4	1971848
4	4426472
4	1582480
4	50542041
4	329004
4	2091466
4	50335489
4	30546779
4	1417
4	10042618
4	2918377
4	2918376
4	4781185
4	5340978
4	1575876
4	4781245
4	2142862
4	15227967
4	50335752
4	49865847
5	4514112
5	537453
5	27072940
5	2178058
5	4368179
5	5318082
5	617787
5	6382492
5	50446525
5	27073047
5	4900946
5	4514112
5	5695662
5	4859483
5	2504740
5	565845
5	4903758
5	2908048
5	4964155
5	39252384
5	12638
5	1713756
5	741821
5	50488470
5	4906842
5	13260022
6	5132589
6	1991052
6	5251333
6	50571511
6	5284170
6	27026900
6	5132589
6	14375857
6	11279465
6	2136896
6	202740
6	13260029
6	14125547
6	16077867
6	137931
6	18633705
6	4781362
6	50446661
6	13320151
6	13599245
6	27077743
6	18337954
6	16533659
6	14376447
6	27073170
6	2078620
6	2634133
6	12670215
6	27073567
6	1433157
6	1575306
6	1304513
6	4781080
6	27073430
6	1433733
6	1575689
6	2071269
6	1582463
6	1582316
6	4781247
6	27073134
6	50488386
6	1575741
6	18282337
6	4780993
6	5312338
6	4895811
6	2557840
6	2054287
6	50541797
6	4366905
6	18339226
6	18282263
6	1241361
6	5573900
6	4432375
6	13315468
6	2522738
6	2065716
6	13333690
6	2054283
6	12211952
6	27073147
6	18568278
6	18568775
6	4159441
6	4432096
6	26045838
6	2054273
6	1993147
6	13999355
6	4766978
6	1655192
6	5595238
6	26957031
6	49456028
6	19092008
6	1361495
6	50472709
6	1984349
6	5994161
6	2751436
6	2407439
6	1582699
6	6919512
6	4281067
6	50625466
6	1582320
6	4431949
6	4780983
6	3485231
6	5241911
6	18281909
6	5610200
6	18282071
6	4903939
6	4417479
6	3196096
6	3107219
6	14376610
6	27595049
6	12624051
6	4436900
6	4781447
6	4856594
6	50447041
6	236014
6	26787924
6	12518253
6	27072952
6	13316536
6	1433653
6	27077774
6	6082995
6	16160938
6	27073258
6	2673443
6	7039670
6	19460435
6	4781018
6	13315734
6	311777
6	27096598
6	4867838
6	19097164
6	2317607
6	18339074
6	16453915
6	2145640
6	2513349
6	4852229
6	853230
6	1678138
6	181188
6	6790813
6	4780368
6	2065366
6	2020318
6	6058974
6	16162356
6	5018088
6	4001307
6	4782094
6	4482275
6	1582415
6	27811813
6	50571489
6	1280028
6	4769064
6	13191393
6	2127430
6	408993
6	1582222
6	27451200
6	50542089
6	18567493
6	4769022
6	27077780
6	4195688
6	2100619
6	4367695
6	5331666
6	13333660
6	27808277
6	2883781
6	5290600
6	27073624
7	5843306
7	1575981
7	1989702
7	2824184
7	117540
7	5448371
7	2021379
7	6717783
7	12070937
7	2404422
7	2001619
7	18338775
7	2644537
7	3829054
7	5843306
7	2141220
7	18565586
7	16304121
7	18279994
7	48302318
7	36484970
7	15207234
7	2407359
7	27451541
7	4155343
7	4865997
7	5574213
7	1326812
7	16033745
7	1746720
7	46787877
7	78172
7	1990047
8	48397066
8	40210560
8	41375382
8	15156295
8	2126633
8	13670885
8	2332719
8	2994751
8	3776683
8	4858572
8	18338537
8	42165533
8	2369889
8	6446744
8	6192939
8	40210305
8	1392727
8	2306383
8	3678658
8	3710522
8	5402559
8	4960552
8	2134610
8	2137777
